customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income,account_creation_date,account_creation_year,account_creation_month,account_creation_day,account_creation_weekday,education_level_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,high_income_flag,income_quantile,income_kmeans_bin,debt_to_income_ratio,spending_to_income_ratio,avg_monthly_transactions
-0.40231929669306865,-29.78816296864993,0.7252206963525075,22.365192462290302,1.510334742687692,100195,Female,Secondary,Unemployed,0,40,2019-12-08,0,31668.88,2019-12-08,2019,12,8,6,,0,False,False,False,False,False,False,False,Low,0.0,Q2,0,-26200.271781476273,-167.53067888168425,3.3333333333333335
-0.8558250007389195,1.0985645519960432,0.029648902684181105,22.156521766409032,1.2802441613886208,100198,Female,Secondary,Salaried,1,29,2019-07-13,0,14207.05,2019-07-13,2019,7,13,5,,0,False,False,True,False,False,False,True,Very Low,0.0,Q1,2,-14464.47532643781,-89.02896035270771,4.142857142857143
0.22615500872641442,0.9730194336687695,,28.75069039080228,-0.14993075494813124,100199,Male,Post-Graduate,Salaried,0,39,2025-01-22,0,47024.53,2025-01-22,2025,1,22,2,,1,False,False,True,False,True,False,False,Low,0.0,Q3,3,109614.61359713439,106.15074722314742,39.0
0.5636354323653805,0.6538127111517309,0.6742469920793115,29.792066307788502,-0.5777040340585904,100203,Male,Primary,Salaried,2,49,2023-12-05,0,85545.17,2023-12-05,2023,12,5,1,,1,False,False,True,False,False,False,True,Medium,1.0,Q4,1,43517.777917645406,27.219657415678007,4.083333333333333
0.6474184823604124,0.6605039048647114,,28.572336490257726,0.2122236036276353,100204,Male,Secondary,Self-Employed,1,38,2020-01-08,0,95437.13,2020-01-08,2020,1,8,2,,1,True,False,False,False,True,False,False,High,1.0,Q4,1,29660.08635229611,35.86075802987039,38.0
-0.25957854259216323,9.268262905900533,0.7863705529892498,18.697365034726822,-1.8905107626646147,100207,Male,Graduate,Salaried,0,48,2019-02-15,0,33459.17,2019-02-15,2019,2,15,4,,1,False,False,False,True,False,False,False,Low,0.0,Q2,0,-17126.288635847788,-20.478411327515154,24.0
0.34078840345439965,-7.611473583974071,0.8308104176929799,28.059918087371322,-0.3406154981738035,100208,Male,Post-Graduate,Self-Employed,0,35,2017-06-28,0,48562.75,2017-06-28,2017,6,28,2,,1,True,False,False,True,False,False,False,Low,0.0,Q3,3,61058.22535238206,59.245039725835376,5.833333333333333
-0.4456284746527077,1.0741668367576471,0.7270773249034326,19.358315525372777,0.1157114521033314,100213,Male,Graduate,Salaried,0,34,2022-11-17,0,22339.58,2022-11-17,2022,11,17,3,,1,False,True,False,False,True,False,False,Very Low,0.0,Q1,2,-12675.485429631839,-86.49288486485615,3.090909090909091
0.6179983469876874,0.6116083389865844,0.5223581029154105,31.354420017315373,-1.1793068178338808,100215,Male,Post-Graduate,Self-Employed,1,37,2016-10-22,0,100607.7,2016-10-22,2016,10,22,5,,1,False,True,False,False,True,False,False,High,1.0,Q4,1,49205.05950668766,14.70238837830758,3.7
-0.13800806090438067,1.446116344527432,,26.207590669084258,-1.2860156073116067,100216,Male,Graduate,Salaried,0,41,2017-07-24,0,33271.27,2017-07-24,2017,7,24,0,,1,True,False,False,True,False,False,False,Low,0.0,Q2,0,-139573.44719574746,-87.41194276929386,5.857142857142857
0.6441775635640237,0.7161549676633311,,29.667180766712562,-1.0942373806776975,100217,Female,Graduate,Salaried,0,29,2016-12-01,0,88121.91,2016-12-01,2016,12,1,3,,0,True,False,False,False,True,False,False,Medium,1.0,Q4,1,35704.47988414021,15.08338578602352,2.4166666666666665
0.5305977802988373,2.52665075538531,,28.796974399262123,0.428599391314145,100218,Female,Post-Graduate,Salaried,0,32,2022-09-26,0,58450.03,2022-09-26,2022,9,26,0,,0,False,True,False,False,False,False,False,Low,1.0,Q4,3,40045.67763774038,51.74068682373083,3.5555555555555554
0.6477777265726645,0.6297288171966784,,27.495440870118582,-0.040569952106504575,100221,Other,Post-Graduate,Salaried,0,42,2020-02-12,0,101059.08,2020-02-12,2020,2,12,2,,2,True,False,False,False,False,False,True,High,1.0,Q4,1,24721.046141100276,31.418309695934326,21.0
0.44341745677470207,0.6487301779088773,,27.57527981748147,0.41115371931221045,100223,Male,Graduate,Unemployed,1,31,2019-02-14,0,71785.24,2019-02-14,2019,2,14,3,,1,True,False,False,False,True,False,False,Medium,1.0,Q4,3,40925.94057474075,64.37878600005938,15.5
0.5418374538296127,0.6870049493914354,0.7089659119081866,26.092796455381084,-1.472860246829381,100225,Male,Graduate,Salaried,1,39,2023-07-09,0,79293.58,2023-07-09,2023,7,9,6,,1,False,False,False,False,True,False,False,Medium,1.0,Q4,1,24511.096677296024,12.624053656374592,5.571428571428571
-0.6476123499235082,-0.847481511928069,0.44538793797139253,25.56735731382318,-1.11038264602152,100226,Male,Graduate,Salaried,1,42,2018-04-09,0,33214.11,2018-04-09,2018,4,9,0,,1,False,False,False,False,False,False,False,Low,0.0,Q2,0,-33636.87654949532,-28.187559412604916,10.5
0.3663831622834462,2.1852782183729955,,22.503290737287053,2.0573592688603792,100228,Female,Post-Graduate,Self-Employed,0,44,2019-01-03,0,51380.38,2019-01-03,2019,1,3,3,,0,True,False,False,True,False,False,False,Low,1.0,Q3,3,20166.55743431147,149.35112035061238,44.0
-0.45390706338747344,1.1278797447907087,,24.207234110333502,0.03512082516959183,100230,Female,Primary,Salaried,0,30,2023-10-04,0,22797.44,2023-10-04,2023,10,4,2,,0,False,False,True,True,False,False,False,Very Low,0.0,Q1,2,-34134.49000437095,-81.73060377806719,3.0
0.6462768605305763,0.60415967434083,0.20977325428019258,31.737251049780593,-1.0499740732287222,100231,Male,Graduate,Self-Employed,0,40,2020-02-19,0,107015.72,2020-02-19,2020,2,19,2,,1,False,False,True,False,False,True,False,High,1.0,Q4,1,49108.46178410586,15.638942688385022,20.0
-0.6413419270988615,0.8812444185577842,0.613856420005593,15.490823005948991,1.3780209523330744,100235,Male,Graduate,Salaried,2,43,2017-07-20,0,13307.86,2017-07-20,2017,7,20,3,,1,False,False,True,False,True,False,False,Very Low,0.0,Q1,2,-3713.1293966426215,-111.97412504753629,6.142857142857143
0.25476312040322524,0.6782101254289085,,27.076881060031432,0.05709314307776749,100236,Male,Graduate,Salaried,1,49,2016-09-29,0,51582.17,2016-09-29,2016,9,29,3,,1,False,True,False,True,False,False,False,Low,1.0,Q3,3,72240.38774697417,103.97092213388763,5.444444444444445
0.6223561034620424,2.1349742727621055,0.4393822552680931,24.673445262728812,-0.8687848613296529,100237,Female,Secondary,Self-Employed,0,31,2025-01-30,0,63905.45,2025-01-30,2025,1,30,3,,0,True,False,False,False,False,True,False,Medium,1.0,Q4,3,15751.459193021665,19.209489568107944,31.0
-0.3139971327286168,0.9380878246075207,0.7836353807448125,22.02967082020292,-0.02588862036980624,100239,Female,Graduate,Salaried,0,40,2017-06-22,0,24011.78,2017-06-22,2017,6,22,3,,0,False,False,False,False,False,False,False,Very Low,0.0,Q2,2,-30076.902809504467,-107.09813561593654,6.666666666666667
-0.5198628917022594,0.8652514750084146,,18.088078923511514,0.6574725727994919,100240,Male,Secondary,Unemployed,1,45,2019-11-28,0,15998.86,2019-11-28,2019,11,28,3,,1,False,True,False,False,False,False,True,Very Low,0.0,Q1,2,-8365.286860417726,-98.9017011058592,4.090909090909091
-0.6718041838763288,0.9770326185452586,0.5859788968371409,18.180396751186777,-1.2800578369902615,100242,Male,Graduate,Self-Employed,0,37,2022-10-19,0,15270.84,2022-10-19,2022,10,19,2,,1,False,False,False,False,False,False,True,Very Low,0.0,Q1,2,-7086.369917785635,-23.180025102110022,3.7
0.18388240029849473,0.09872230267239679,,24.658340773663554,0.9337904689998193,100247,Male,Post-Graduate,Unemployed,1,33,2016-11-18,0,49519.49,2016-11-18,2016,11,18,4,,1,False,False,False,False,False,True,False,Low,0.0,Q3,3,67170.75063485108,222.5370330525312,3.0
-0.3062331247188442,-4.0066842359316714,0.7604219749998884,18.865185957685163,-0.010096190765863086,100249,Female,Graduate,Self-Employed,0,38,2022-05-02,0,34082.0,2022-05-02,2022,5,2,0,,0,False,False,True,False,True,False,False,Low,0.0,Q2,0,-15433.097143226487,-110.34808013574612,7.6
-0.0006577099826263899,0.808091051235703,,25.57018110305783,1.3930242970846365,100250,Male,Post-Graduate,Salaried,2,49,2015-12-03,0,34705.11,2015-12-03,2015,12,3,3,,1,False,False,False,False,False,False,False,Low,0.0,Q2,0,-24400445.285795942,-81050.08519302914,4.083333333333333
0.14968678651727585,1.069146373537043,0.8730763737008158,23.406218974294095,-1.2039001058936065,100253,Male,Secondary,Salaried,1,40,2023-08-17,0,43074.56,2023-08-17,2023,8,17,3,,1,True,False,False,True,False,False,False,Low,0.0,Q3,0,66104.12906104591,75.98502105223577,5.0
0.3307472738868886,-3.495431470396885,,28.891785517040514,-1.5856839697230245,100255,Male,Secondary,Salaried,0,31,2023-01-30,0,47943.27,2023-01-30,2023,1,30,0,,1,False,True,False,False,True,False,False,Low,0.0,Q3,3,72627.14932371172,19.94819519037945,31.0
0.08091479813427759,0.8049434954154884,0.8731705668743834,24.495276285481566,0.5640392142552555,100256,Female,Secondary,Salaried,2,44,2025-05-04,0,39057.57,2025-05-04,2025,5,4,6,,0,False,False,False,False,False,True,False,Low,0.0,Q3,0,156046.5412554805,456.7888857886695,8.8
-0.4668453922912459,1.1011498958219197,,23.61053835170787,0.5427275302964737,100257,Female,Primary,Salaried,2,45,2024-03-01,0,22159.03,2024-03-01,2024,3,1,4,,0,True,False,False,False,True,False,False,Very Low,0.0,Q1,2,-29774.787473807755,-102.23451019928689,15.0
0.5834196638670713,0.7286891532549302,0.630613813462843,26.798021676330062,1.4003555768777305,100259,Male,Post-Graduate,Salaried,2,32,2019-02-12,0,80301.59,2019-02-12,2019,2,12,1,,1,False,False,True,False,False,False,True,Medium,1.0,Q4,1,25206.760371457774,67.4447063353157,16.0
-0.44321794803588405,0.8509719112668271,,16.524389947994052,-0.1932676942679462,100260,Male,Secondary,Salaried,0,46,2020-12-07,0,17823.69,2020-12-07,2020,12,7,0,,1,False,False,True,False,True,False,False,Very Low,0.0,Q1,2,-6435.920092433481,-73.38723639393704,3.8333333333333335
0.491784094827052,-0.3037944125743652,,22.069813073613663,-0.6625634012970238,100261,Other,Graduate,Unemployed,0,40,2019-08-04,0,47711.79,2019-08-04,2019,8,4,6,,2,True,False,False,False,True,False,False,Low,0.0,Q3,3,12864.59518235329,30.553998384303906,5.0
0.27714254172153685,0.6754141434970254,,28.75324903366092,1.2739121655386796,100262,Male,Post-Graduate,Salaried,1,44,2016-11-17,0,53604.55,2016-11-17,2016,11,17,3,,1,True,False,False,False,False,False,True,Low,1.0,Q3,3,87140.29992293876,159.9505438409366,4.0
-0.6368921980553561,16.49300803909085,,24.01788227998351,-0.012448250860533234,100264,Female,Secondary,Salaried,0,35,2025-02-09,0,27796.62,2025-02-09,2025,2,9,6,,0,False,False,True,False,True,False,False,Very Low,0.0,Q2,0,-25501.27197504022,-61.71376224354292,17.5
-0.21010916735536975,0.654169688005688,0.8214240028376139,21.682408167846035,0.7438170196649309,100266,Male,Graduate,Unemployed,0,36,2021-03-22,0,17965.67,2021-03-22,2021,3,22,0,,1,False,True,False,False,False,False,True,Very Low,0.0,Q1,2,-39814.20182574461,-219.4507492552511,12.0
-0.6688402863132197,1.5444379866215538,,23.80232142995268,-0.10424818295146628,100268,Female,Graduate,Self-Employed,0,38,2016-09-27,0,21734.83,2016-09-27,2016,9,27,1,,0,False,False,True,False,True,False,False,Very Low,0.0,Q1,2,-23633.495417718175,-56.67780599421298,4.222222222222222
0.647430891997979,0.6159999926664392,0.0979857278524061,23.607500253379538,-1.5008097872179862,100269,Male,Post-Graduate,Salaried,1,50,2025-10-28,0,104113.59,2025-10-28,2025,10,28,1,,1,True,False,False,False,False,False,False,High,1.0,Q4,1,12189.57184320434,9.622293431597772,5.0
-0.8309633727745287,2.4908985939700616,0.11875573896972506,16.762012376410343,0.11689366192996525,100271,Male,Secondary,Salaried,1,41,2024-06-10,0,22344.81,2024-06-10,2024,6,10,0,,1,False,False,False,False,False,False,True,Very Low,0.0,Q1,2,-4337.309643590952,-55.14084525973788,6.833333333333333
0.26829575290893587,0.10214351017174726,0.42933400056637416,29.39959618249993,0.17306058248304726,100272,Male,Graduate,Salaried,1,36,2024-12-02,0,68208.27,2024-12-02,2024,12,2,0,,1,True,False,False,False,True,False,False,Medium,1.0,Q4,3,100502.78872101287,104.05657548564349,3.0
-0.819906686849405,6.426863487628771,,23.269682665509695,0.010890583119199672,100273,Female,Primary,Salaried,0,43,2018-07-25,0,24873.58,2018-07-25,2018,7,25,2,,0,False,True,False,False,True,False,False,Very Low,0.0,Q2,2,-18573.62636649844,-52.61224896077756,6.142857142857143
-0.6614705105017519,1.0077952048491479,0.5939317897897028,21.849162709142515,0.3375645418283271,100275,Male,Secondary,Salaried,0,37,2024-07-11,0,16167.34,2024-07-11,2024,7,11,3,,1,False,True,False,True,False,False,False,Very Low,0.0,Q1,2,-16139.034080404943,-71.71779136696914,5.285714285714286
0.6254846647927814,1.7485631544410711,0.42433125463661203,22.415681078567847,-0.37581093909409463,100276,Male,Secondary,Self-Employed,1,46,2017-04-01,0,65344.22,2017-04-01,2017,4,1,5,,1,False,True,False,False,False,False,True,Medium,1.0,Q4,3,10087.399593242842,27.078345446288846,11.5
-0.5280207437979287,1.2268734048716272,,23.725127345490527,-0.3151106781001531,100277,Male,Post-Graduate,Salaried,1,47,2019-01-18,0,22127.22,2019-01-18,2019,1,18,4,,1,False,True,False,False,False,False,True,Very Low,0.0,Q1,2,-27681.327784434354,-59.56863837050903,47.0
0.4224677311083864,0.6518221869933412,0.818264031003802,27.944321111528318,1.2579353713122705,100282,Female,Secondary,Salaried,0,43,2017-12-04,0,69184.1,2017-12-04,2017,12,4,0,,0,True,False,False,True,False,False,False,Medium,1.0,Q4,3,46249.8253313642,96.60366801591346,3.5833333333333335
0.408384405116391,2.8638395705490147,0.8115009345995945,29.087256080831033,-0.3221520739594333,100287,Male,Secondary,Salaried,1,35,2017-04-12,0,52640.9,2017-04-12,2017,4,12,2,,1,False,False,False,False,False,False,True,Low,1.0,Q3,3,58282.12572249763,48.2402988529778,8.75
-0.4925301574607438,1.3482115763346376,,22.248273376989612,-1.7319668193903255,100289,Male,Secondary,Self-Employed,1,41,2025-10-25,0,23872.42,2025-10-25,2025,10,25,5,,1,True,False,False,False,False,True,False,Very Low,0.0,Q2,2,-21790.86501512441,-16.105218865486236,4.1
-0.5075663370215208,1.2947572579177604,,21.983917717578564,-0.558051142817941,100292,Female,Graduate,Salaried,0,40,2021-04-08,0,23156.5,2021-04-08,2021,4,8,3,,0,True,False,False,False,True,False,False,Very Low,0.0,Q1,2,-20172.25664443702,-52.474062118848074,10.0
-0.5350592743645131,0.8193744360164653,0.6854460505260507,16.327490281164557,0.7219155401361936,100293,Male,Secondary,Salaried,0,30,2020-04-27,0,13889.82,2020-04-27,2020,4,27,0,,1,False,False,False,False,False,True,False,Very Low,0.0,Q1,2,-5286.686275235257,-99.44565762556495,7.5
0.5317183559917996,7.392085161669309,0.696467166698972,26.23094993872912,1.3465845518827428,100294,Female,Secondary,Self-Employed,0,48,2019-05-12,0,56642.99,2019-05-12,2019,5,12,6,,0,True,False,False,False,True,False,False,Low,1.0,Q3,3,25742.027742538412,74.6956622842308,9.6
-0.31234880016353783,1.4817289471336332,,25.189730752334846,-0.5791227931206978,100295,Male,Primary,Salaried,0,35,2021-03-25,0,28710.81,2021-03-25,2021,3,25,3,,1,False,False,True,False,True,False,False,Very Low,0.0,Q2,0,-55783.28262414844,-76.73659001354295,11.666666666666666
-0.3714255116660584,1.0084575665130138,0.7606293398758189,19.312632644313574,0.1361105894963012,100298,Male,Post-Graduate,Salaried,1,43,2022-08-14,0,23416.48,2022-08-14,2022,8,14,6,,1,True,False,False,False,False,False,False,Very Low,0.0,Q1,2,-14539.292692895833,-101.29780918166472,5.375
-0.5831296931616615,1.0000500292948942,0.6520454267525048,23.246228252418042,0.3918733148304734,100299,Male,Graduate,Salaried,1,46,2018-02-10,0,17769.3,2018-02-10,2018,2,10,5,,1,False,True,False,False,False,True,False,Very Low,0.0,Q1,2,-23412.2480592202,-80.57919710341724,23.0
-0.38702259220115875,1.8382421684969759,,24.02249551602681,1.2628135499069442,100301,Male,Post-Graduate,Self-Employed,0,36,2023-08-31,0,28169.85,2023-08-31,2023,8,31,3,,1,False,False,False,False,True,False,False,Very Low,0.0,Q2,0,-37464.88496910524,-158.53105832156032,4.5
0.2349159574829196,2.410226223338562,0.8624181914139311,19.80765360847705,-0.06537117982136886,100302,Male,Graduate,Salaried,1,54,2021-04-07,0,46074.64,2021-04-07,2021,4,7,2,,1,False,False,True,True,False,False,False,Low,0.0,Q3,0,19041.476673319645,106.66283531589285,13.5
0.12154918468571302,-0.230149940021463,0.6414782650211929,28.11946664088654,1.1166832846360017,100305,Female,Secondary,Self-Employed,0,43,2023-09-07,0,42882.19,2023-09-07,2023,9,7,3,,0,False,True,False,False,True,False,False,Low,0.0,Q3,0,193760.3635821547,372.9875068288887,4.777777777777778
0.1638465636323404,0.8086344784809144,0.8756555618528195,23.752374807230403,0.05396743784581939,100306,Male,Primary,Salaried,0,28,2025-06-18,0,43901.34,2025-06-18,2025,6,18,2,,1,True,False,False,False,False,True,False,Low,0.0,Q3,0,64120.27466681889,169.171776689078,4.666666666666667
-0.36086211789088396,-0.49948066649529493,,18.849480034794663,-0.6479079709596431,100309,Female,Secondary,Salaried,1,43,2025-01-12,0,37304.3,2025-01-12,2025,1,12,6,,0,False,False,False,False,False,False,False,Low,0.0,Q3,0,-13390.282808380862,-64.74959824822857,43.0
0.40301186317669724,-0.381631918152076,,22.64609909462254,1.1821565789557875,100310,Female,Graduate,Salaried,0,46,2019-07-06,0,46811.03,2019-07-06,2019,7,6,5,,0,True,False,False,False,False,False,True,Low,0.0,Q3,0,18503.393161450094,99.52713824844902,6.571428571428571
-0.5384496934874046,0.8158142781076334,0.6835977281287826,21.81550188990529,-1.4142209090011888,100312,Female,Graduate,Salaried,0,37,2020-05-25,0,13641.41,2020-05-25,2020,5,25,0,,0,False,False,True,False,False,False,False,Very Low,0.0,Q1,2,-18628.040225840865,-23.423193270939553,7.4
-0.8354579562657982,2.3118214380543116,,19.750750635571684,0.002079383867968387,100315,Female,Graduate,Salaried,0,46,2017-01-20,0,21938.09,2017-01-20,2017,1,20,4,,0,False,False,True,False,True,False,False,Very Low,0.0,Q1,2,-8791.148737623798,-51.736069990524626,46.0
0.6338191227139854,0.8243604333859667,0.4022863440001398,29.391731988643595,0.27931273583773975,100318,Male,Post-Graduate,Self-Employed,1,45,2020-09-25,0,79429.75,2020-09-25,2020,9,25,4,,1,False,False,False,False,False,True,False,Medium,1.0,Q4,1,34910.635778185286,38.141815412197616,5.0
0.6352789201383645,2.593241000002762,,22.22963283248655,-1.8699223139099523,100319,Female,Graduate,Salaried,1,36,2018-07-27,0,63687.48,2018-07-27,2018,7,27,4,,0,False,False,True,True,False,False,False,Medium,1.0,Q4,3,9512.572651168382,5.499119661554751,5.142857142857143
-0.28335296878723576,-0.30554865246651314,0.5824911735931875,24.19565243313104,1.6240632793363632,100320,Female,Graduate,Salaried,0,31,2023-05-05,0,39187.96,2023-05-05,2023,5,5,4,,0,False,True,False,False,True,False,False,Low,0.0,Q3,0,-50362.977485725925,-233.64310378161835,6.2
0.28745434353324,1.0755779892435307,,28.574464623467453,0.5059258731823002,100324,Male,Graduate,Self-Employed,1,38,2016-01-08,0,49896.0,2016-01-08,2016,1,8,4,,1,False,True,False,False,False,True,False,Low,0.0,Q3,3,81128.10244609053,112.64338663136321,38.0
-0.8512763951813752,1.2430497028272016,0.06024024711245175,22.39720447675112,0.4128890517682864,100326,Male,Graduate,Salaried,0,47,2020-12-23,0,16350.2,2020-12-23,2020,12,23,2,,1,False,False,False,False,False,True,False,Very Low,0.0,Q1,2,-15240.496709510517,-62.73221627987732,3.9166666666666665
-0.5462952509475106,0.807625299481659,0.6792648550745078,18.578863312315782,-0.12549084676762898,100327,Male,Secondary,Self-Employed,1,37,2017-08-25,0,13055.18,2017-08-25,2017,8,25,4,,1,False,False,True,False,False,True,False,Very Low,0.0,Q1,2,-9048.540352532564,-64.8923063824161,4.625
-0.3913355147213978,1.5809321447867792,0.7462706650549826,21.914924116947425,-0.1682629292280971,100329,Male,Secondary,Salaried,0,42,2020-05-20,0,27270.13,2020-05-20,2020,5,20,2,,1,False,False,True,False,False,False,True,Very Low,0.0,Q2,0,-24444.710994812962,-82.31335453649142,8.4
0.6481442708557535,0.6039934616818174,,24.039279408187465,-0.29221971115428674,100330,Female,Post-Graduate,Unemployed,0,43,2017-11-06,0,107368.17,2017-11-06,2017,11,6,0,,0,False,False,False,False,False,False,False,High,1.0,Q4,1,13226.052841815317,27.170545636671008,3.909090909090909
0.05364674022442102,1.3180778430319355,,26.267372765358157,-1.997299792067133,100331,Female,Secondary,Salaried,1,29,2017-09-15,0,39330.55,2017-09-15,2017,9,15,4,,0,False,False,True,False,False,False,True,Low,0.0,Q3,0,329957.60331180703,66.83521348020746,3.2222222222222223
-0.35350122134992357,-0.2631726468283107,0.35112813277332255,23.439224418511397,0.04057712081089557,100332,Female,Primary,Salaried,0,34,2025-04-19,0,39080.97,2025-04-19,2025,4,19,5,,0,False,False,False,False,False,True,False,Low,0.0,Q3,0,-36076.9872141211,-100.43265463937081,8.5
0.544151670930124,-0.40095327927649915,,25.463624549055304,0.5717503948118953,100335,Male,Graduate,Salaried,1,37,2020-09-05,0,49461.63,2020-09-05,2020,9,5,5,,1,False,False,True,False,False,False,True,Low,0.0,Q3,3,21759.064850760657,53.41741482895448,4.111111111111111
-0.7870538658534723,1.1031113893279025,,19.10509595192397,-1.2474225586793097,100337,Male,Graduate,Self-Employed,0,43,2021-09-20,0,15468.49,2021-09-20,2021,9,20,0,,1,False,False,True,False,False,True,False,Very Low,0.0,Q1,2,-7896.6088568181885,-21.54084977368307,4.777777777777778
0.03853374708437015,1.72774919920678,,27.707179478216105,-0.6370093268777781,100340,Female,Post-Graduate,Salaried,1,34,2024-06-25,0,39235.41,2024-06-25,2024,6,25,1,,0,True,False,False,False,True,False,False,Low,0.0,Q3,0,594533.8932739543,503.1695100920932,5.666666666666667
0.6303517919522827,0.6864467515101182,,25.076051880675756,0.8390175060463513,100343,Other,Graduate,Salaried,1,42,2016-10-01,0,89708.99,2016-10-01,2016,10,1,5,,2,False,False,True,True,False,False,False,Medium,1.0,Q4,1,16686.121102053105,49.244698918788615,4.2
0.6480824544551747,0.6097162225355709,,30.426554453591073,-0.4418585058641538,100354,Female,Graduate,Salaried,1,45,2025-04-09,0,105805.19,2025-04-09,2025,4,9,2,,0,False,False,False,False,True,False,False,High,1.0,Q4,1,39955.57654756861,24.745958543069676,11.25
-0.8123661873164505,30.295576090243525,,24.659573906614806,0.08713043464844007,100356,Male,Secondary,Salaried,0,50,2025-06-05,0,25949.89,2025-06-05,2025,6,5,3,,1,True,False,False,False,False,False,True,Very Low,0.0,Q2,2,-24385.74831999413,-55.09767308913481,8.333333333333334
-0.6837225690608858,0.943004002550654,0.5764357104752005,21.485631680567103,-0.5673359393672679,100360,Male,Secondary,Unemployed,1,30,2018-06-03,0,14161.61,2018-06-03,2018,6,3,6,,1,True,False,False,False,False,False,True,Very Low,0.0,Q1,2,-14622.442289500572,-41.9054344569516,5.0
-0.6040263676738343,-0.5561964039129523,,19.80715508425296,1.254287752029444,100362,Male,Secondary,Salaried,0,46,2016-07-01,0,35027.85,2016-07-01,2016,7,1,4,,1,False,False,False,False,False,False,True,Low,0.0,Q2,0,-11119.851646091494,-111.86650881842151,6.571428571428571
-0.3349910099778381,-5.316956126061425,0.7505672232267716,25.11041171791698,0.3723599464960429,100363,Male,Secondary,Salaried,1,33,2022-03-02,0,33401.61,2022-03-02,2022,3,2,2,,1,True,False,False,False,False,True,False,Low,0.0,Q2,0,-51810.52498769165,-123.9399125024265,11.0
-0.2989087545133254,1.3817072626185665,0.7842321716195263,23.63583106337437,-0.8874989160269702,100364,Male,Graduate,Salaried,0,42,2025-10-18,0,28599.54,2025-10-18,2025,10,18,5,,1,True,False,False,False,False,False,False,Very Low,0.0,Q2,0,-43198.21848035701,-63.21727332047709,4.2
-0.7100981460776666,1.2238271948945256,,21.554909869687187,0.059179585187888066,100365,Male,Graduate,Self-Employed,1,38,2025-04-14,0,18494.71,2025-04-14,2025,4,14,0,,1,True,False,False,False,False,True,False,Very Low,0.0,Q1,2,-14452.068103899346,-59.40326443866775,9.5
0.5515713535645915,-0.36938687946412535,0.3080502614975516,27.375744652911628,-0.9106621705540507,100371,Male,Post-Graduate,Salaried,0,51,2022-02-02,0,49330.85,2022-02-02,2022,2,2,2,,1,False,True,False,False,False,True,False,Low,0.0,Q3,3,29987.75594493723,21.77433579201204,25.5
-0.22989220182148015,0.9014398801277475,0.8119811846402586,23.285962881210516,0.5123194340565667,100373,Male,Primary,Salaried,0,43,2021-12-21,0,26243.04,2021-12-21,2021,12,21,1,,1,False,True,False,False,True,False,False,Very Low,0.0,Q2,2,-50762.69477363136,-183.17922477686818,3.5833333333333335
-0.1700627136795208,1.069270623415134,0.8269457305827421,22.353987670917697,-1.3570648924835984,100376,Male,Secondary,Salaried,1,36,2017-08-20,0,30385.29,2017-08-20,2017,8,20,6,,1,True,False,False,True,False,False,False,Low,0.0,Q2,0,-55366.875705077146,-66.63395509539835,4.5
-0.6108242359331397,0.99756469334744,,23.039165065291414,-1.391449908417145,100381,Male,Graduate,Salaried,0,44,2019-11-30,0,17079.3,2019-11-30,2019,11,30,5,,1,False,False,False,False,True,False,False,Very Low,0.0,Q1,2,-21726.73292175625,-21.914672139856933,4.0
0.053750534178455385,0.67965275349324,,25.207988777855824,0.8835217225654434,100382,Male,Secondary,Self-Employed,1,51,2018-08-26,0,35972.37,2018-08-26,2018,8,26,6,,1,True,False,False,False,True,False,False,Low,0.0,Q2,0,271915.22978038207,797.4125062053839,6.375
0.16677110812798876,-0.3673589493185335,0.7705573206409299,23.807711163573796,-1.6584576424266926,100385,Male,Graduate,Salaried,0,29,2016-04-22,0,43353.09,2016-04-22,2016,4,22,4,,1,False,False,True,False,False,False,True,Low,0.0,Q3,0,63575.75636338912,38.76151202075459,7.25
0.044712513869855246,-0.6580300281104892,0.8150077015514985,27.574964386709194,1.9195094780259119,100386,Female,Primary,Salaried,0,45,2018-12-08,0,41493.29,2018-12-08,2018,12,8,5,,0,True,False,False,False,False,True,False,Low,0.0,Q3,0,499404.67984475027,1385.792163067815,3.75
0.4926348782538014,0.8088292615618307,0.7643076703488536,23.41822859899637,0.733434180841378,100388,Male,Post-Graduate,Unemployed,1,32,2022-11-21,0,67478.19,2022-11-21,2022,11,21,0,,1,False,False,False,False,False,False,True,Medium,1.0,Q4,3,16805.72739793051,65.04097921823032,2.909090909090909
-0.19129149188057565,4.005321333757485,,22.288822967874967,-0.5411715445369859,100389,Female,Post-Graduate,Unemployed,0,31,2020-02-09,0,34224.93,2020-02-09,2020,2,9,6,,0,False,False,False,False,False,False,True,Low,0.0,Q2,0,-49078.96700920507,-121.3520137761062,15.5
-0.49879162758787454,0.800859583385661,,22.112613201307887,-1.125501897904296,100390,Male,Post-Graduate,Salaried,1,42,2020-06-04,0,14216.24,2020-06-04,2020,6,4,3,,1,False,True,False,False,True,False,False,Very Low,0.0,Q1,2,-20990.74281438431,-33.72856649237443,7.0
