customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
100230,28.0,Female,West,Primary,Salaried,22797.44,12454.25,Car,582.0,0,30,29.820084377198874,2023-10-04,0
100231,37.0,Male,West,Graduate,Self-Employed,107015.72,44611.22,Home,664.0,0,40,14.206763712251723,2020-02-19,0
100232,35.0,Male,North,Graduate,Salaried,89027.88,18797.84,Home,710.0,0,35,37.16721818427557,2017-03-02,1
100233,28.0,Male,North,Graduate,Salaried,29883.79,3786.48,Car,613.0,0,134,7.15672090401759,2023-06-05,0
100234,56.0,Female,West,Graduate,Salaried,70552.75,28754.71,Education,568.0,0,142,11.348909011419892,2025-04-01,0
100235,41.0,Male,West,Graduate,Salaried,13307.86,1646.17,Education,656.0,2,43,53.010195629806745,2017-07-20,0
100236,18.0,Male,South,Graduate,Salaried,51582.17,20960.98,Car,640.0,1,49,30.167784080329202,2016-09-29,0
100237,37.0,Female,North,Secondary,Self-Employed,63905.45,13598.44,Home,595.0,0,31,16.583802689103823,2025-01-30,0
100238,28.0,Male,North,Graduate,Self-Employed,174349.77,96298.27,Business,724.0,0,35,29.175401202274553,2016-02-20,0
100239,44.0,Female,East,Graduate,Salaried,24011.78,8105.09,Business,573.0,0,40,28.860685340415625,2017-06-22,0
100240,27.0,Male,South,Secondary,Unemployed,15998.86,3391.27,Other,644.0,1,45,40.09454517289783,2019-11-28,0
100241,34.0,Female,North,Secondary,Salaried,21733.55,11444.29,Other,661.0,1,57,7.364125770838712,2018-09-18,0
100242,40.0,Male,East,Graduate,Self-Employed,15270.84,3466.75,Other,669.0,0,37,11.339988309254224,2022-10-19,0
100243,44.0,Female,North,Graduate,Salaried,129609.42,32830.01,Other,,0,33,12.81226384108989,2024-02-24,0
100244,,Male,East,Secondary,Self-Employed,153563.02,79413.42,Business,636.0,1,180,41.32958244750175,2024-01-28,0
100245,32.0,Male,South,Post-Graduate,Self-Employed,57476.31,14621.74,Home,494.0,0,35,29.886413454034848,2019-07-10,1
100246,30.0,Male,North,Graduate,,118183.15,36055.54,Business,627.0,0,40,55.930798057429,2022-09-16,0
100247,28.0,Male,East,Post-Graduate,Unemployed,49519.49,13560.06,Home,,1,33,44.92454665005094,2016-11-18,0
100248,53.0,,South,Graduate,Self-Employed,41227.7,6522.23,Other,641.0,1,199,23.773715000327933,2018-09-08,0
100249,39.0,Female,West,Graduate,Self-Employed,34082.0,4071.02,Education,642.0,0,38,29.108171679680623,2022-05-02,0
100250,22.0,Male,East,Post-Graduate,Salaried,34705.11,16043.14,Business,682.0,2,49,53.28992354580622,2015-12-03,0
100251,44.0,Female,North,Graduate,,12896.53,5449.67,Home,,0,184,55.79786730805093,2022-07-12,0
100252,56.0,Female,East,Graduate,Self-Employed,54959.88,113534.55189798168,Education,543.0,0,43,28.27776907638494,2020-05-25,0
100253,45.0,,North,Secondary,Salaried,43074.56,10673.86,Car,649.0,1,40,12.26933155808807,2023-08-17,0
100254,20.0,Male,West,Graduate,Unemployed,80760.52,46235.63,Car,638.0,1,37,7.815543721011977,2020-09-26,0
100255,30.0,Male,South,Secondary,Salaried,47943.27,28470.42,Education,655.0,0,31,7.8198511245526845,2023-01-30,0
100256,48.0,Female,East,Secondary,Salaried,39057.57,13151.37,Home,532.0,2,44,38.49748671493576,2025-05-04,0
100257,28.0,Female,North,Primary,Salaried,22159.03,11106.68,Education,729.0,2,45,38.13582181700133,2024-03-01,0
100258,39.0,,South,Primary,Salaried,47130.59,22073.28,Education,650.0,1,39,17.842863234470464,2018-07-09,1
100259,43.0,Male,West,Post-Graduate,,80301.59,19967.7,Other,675.0,2,32,53.4267649966079,2019-02-12,0
100260,26.0,Male,West,Secondary,Salaried,17823.69,2304.27,Education,756.0,0,46,26.275032128548002,2020-12-07,0
100261,34.0,Other,North,Graduate,Unemployed,47711.79,8171.99,Education,676.0,0,40,19.40884774975663,2019-08-04,0
100262,18.0,Male,North,Post-Graduate,Salaried,53604.55,27828.64,Other,558.0,1,44,51.08091326619257,2016-11-17,0
100263,25.0,Male,West,Graduate,Salaried,25046.84,11661.98,Education,645.0,0,105,48.69409004604361,2025-09-27,0
100264,32.0,Female,West,Secondary,Salaried,27796.62,12012.79,Education,690.0,0,35,29.071274039476254,2025-02-09,0
100265,23.0,Male,North,Graduate,Salaried,,5856.17,Education,653.0,0,51,39.315557329043855,2016-12-03,0
100266,51.0,Male,South,Graduate,Unemployed,17965.67,7544.96,Other,752.0,0,36,41.5868471342872,2021-03-22,0
100267,21.0,Female,South,Graduate,Self-Employed,58858.64,28609.78,Car,599.0,0,42,69.1548038198379,2016-11-09,0
100268,31.0,Female,West,Graduate,Self-Employed,21734.83,11526.0,Education,725.0,0,38,27.641632367235005,2016-09-27,0
100269,36.0,,North,Post-Graduate,Salaried,104113.59,11100.14,Business,700.0,1,50,8.762309750146095,2025-10-28,0
100270,49.0,Male,North,Graduate,Salaried,,,Home,,1,35,41.25861098719078,2023-12-31,0
100271,,Male,East,Secondary,Salaried,22344.81,2447.85,Other,670.0,1,41,31.119871339713573,2024-06-10,0
100272,47.0,Male,North,Graduate,Salaried,68208.27,30928.11,Education,,1,36,32.021730479309745,2024-12-02,0
100273,35.0,Female,South,Primary,Salaried,24873.58,10392.45,Education,632.0,0,43,29.437986741170338,2018-07-25,0
100274,25.0,Male,South,Post-Graduate,Self-Employed,102305.45,,Business,685.0,0,54,1.3561570790063016,2016-11-07,0
100275,40.0,Male,South,Secondary,Salaried,16167.34,7809.81,Car,641.0,0,37,34.704823188626406,2024-07-11,0
100276,37.0,Male,South,Secondary,Self-Employed,65344.22,8767.48,Other,654.0,1,46,23.53518862209637,2017-04-01,0
100277,29.0,Male,South,Post-Graduate,Salaried,22127.22,11355.68,Other,710.0,1,47,24.436775599745474,2019-01-18,0
100278,36.0,Male,North,Graduate,Salaried,,31445.38,Education,536.0,1,157,22.83281179876706,2017-01-19,0
100279,31.0,Female,East,Graduate,Salaried,19499.32,8666.0,Other,672.0,0,203,29.29437853144044,2017-01-15,0
100280,36.0,,West,Graduate,Salaried,,18013.51,Home,757.0,0,43,34.68809865305133,2019-11-20,0
100281,42.0,Female,East,Post-Graduate,Self-Employed,22773.9,6146.98,Other,627.0,1,137,29.472500699915194,2022-10-03,0
100282,51.0,Female,North,Secondary,Salaried,69184.1,24314.55,Car,575.0,0,43,50.78667215124476,2017-12-04,0
100283,23.0,Male,North,Post-Graduate,,33781.77,115272.44416508125,Car,627.0,0,28,43.61102039261677,2025-07-30,1
100284,56.0,Male,North,Primary,Unemployed,40594.06,7258.45,Car,559.0,0,36,28.684199358044967,2020-01-28,0
100285,18.0,Male,South,Graduate,Salaried,50069.11,,Car,664.0,1,193,11.363233945591176,2025-09-25,0
100286,33.0,Male,South,Post-Graduate,Salaried,24185.18,11403.34,Car,950.0,1,163,40.44950668052111,2016-07-24,0
100287,41.0,Male,East,Secondary,Salaried,52640.9,29396.65,Other,669.0,1,35,24.33169970547221,2017-04-12,0
100288,38.0,Male,North,Graduate,Salaried,151330.66,79509.33,Other,642.0,0,40,26.92658840997606,2023-01-07,1
100289,29.0,Male,North,Secondary,Self-Employed,23872.42,8474.94,Home,662.0,1,41,6.263668903328512,2025-10-25,0
100290,33.0,Female,South,Graduate,Self-Employed,,23862.62,Home,677.0,0,45,37.44427469355487,2025-07-02,0
100291,,Male,East,Graduate,Unemployed,147477.81,73796.67,Other,578.0,1,34,76.68094341808833,2024-10-11,0
100292,29.0,Female,North,Graduate,Salaried,23156.5,8029.39,Education,671.0,0,40,20.88684062785066,2021-04-08,0
100293,43.0,Male,East,Secondary,Salaried,13889.82,2190.62,Home,737.0,0,30,41.20684208711077,2020-04-27,0
100294,39.0,Female,North,Secondary,Self-Employed,56642.99,18067.15,Education,592.0,0,48,52.425463461390216,2019-05-12,0
100295,28.0,Male,West,Primary,,28710.81,14965.19,Education,668.0,0,35,20.58641219166337,2021-03-25,0
100296,44.0,Male,West,Secondary,Salaried,198359.73,575616.4655033709,Car,728.0,0,36,13.65340476619106,2019-12-12,0
100297,38.0,Female,South,Graduate,Salaried,45743.31,,Business,581.0,0,45,42.51920687874,2020-05-27,0
100298,43.0,Male,North,Post-Graduate,Salaried,23416.48,4510.81,Business,698.0,1,43,31.42760657525053,2022-08-14,0
100299,41.0,Male,South,Graduate,Salaried,17769.3,10344.73,Home,637.0,1,46,35.604015280512854,2018-02-10,0
100300,27.0,Female,North,Graduate,Self-Employed,106391.27,32134.45,Other,711.0,3,44,30.988120773264818,2020-12-27,1
100301,29.0,Male,East,Post-Graduate,Self-Employed,28169.85,12023.39,Education,601.0,0,36,50.87646052789649,2023-08-31,0
100302,42.0,Male,West,Graduate,Salaried,46074.64,5042.23,Car,649.0,1,54,28.244581937724913,2021-04-07,0
100303,41.0,Female,East,Post-Graduate,Salaried,95568.36,15640.68,Car,559.0,0,173,69.07591928745174,2017-02-13,0
100304,35.0,Female,West,Graduate,Salaried,30198.52,182679.65524162457,Home,676.0,0,31,42.56488664966682,2016-01-17,1
100305,36.0,Female,South,Secondary,Self-Employed,42882.19,25042.54,Education,677.0,0,43,48.20673530219873,2023-09-07,0
100306,48.0,Male,North,Primary,Salaried,43901.34,11415.56,Home,682.0,0,28,30.11825163157213,2025-06-18,0
100307,29.0,Female,East,Graduate,Self-Employed,76850.29,,Education,280.0,2,44,35.595219099274956,2017-08-02,0
100308,40.0,Male,South,Secondary,Salaried,71364.11,20012.87,Home,,0,207,0.41343818004657606,2017-02-17,0
100309,33.0,Female,East,Secondary,Salaried,37304.3,4056.25,Business,561.0,1,43,19.614265184152245,2025-01-12,0
100310,33.0,Female,North,Graduate,,46811.03,9183.69,Other,710.0,0,46,49.39777133229694,2019-07-06,0
100311,46.0,Female,North,Graduate,Self-Employed,33041.9,15735.74,Education,648.0,0,39,28.796262527192724,2024-06-28,1
100312,43.0,Female,West,Graduate,Salaried,13641.41,7755.74,Business,674.0,0,37,9.75219050295756,2020-05-25,0
100313,43.0,Male,North,Secondary,,54668.1,7857.15,Other,639.0,0,218,17.684245653166354,2018-02-20,1
100314,48.0,Female,West,Graduate,Salaried,202138.48,76600.46,Business,768.0,1,48,17.53891555105707,2021-10-28,0
100315,35.0,Female,West,Graduate,,21938.09,4978.64,Education,616.0,0,46,29.299386824758326,2017-01-20,0
100316,42.0,Male,East,Post-Graduate,Self-Employed,23969.35,4063.51,Education,614.0,2,198,14.984310598239604,2020-01-16,0
100317,32.0,Female,East,Graduate,Salaried,22167.28,4643.83,Other,556.0,3,43,55.615108962157535,2022-03-04,1
100318,38.0,Male,East,Post-Graduate,Self-Employed,79429.75,30888.76,Home,657.0,1,45,33.74769195603907,2020-09-25,0
100319,34.0,Female,West,Graduate,Salaried,63687.48,8442.87,Car,762.0,1,36,4.880735645288155,2018-07-27,0
100320,36.0,Female,South,Graduate,Salaried,39187.96,12426.87,Education,658.0,0,31,57.650532634087966,2023-05-05,0
100321,41.0,Female,South,Secondary,Salaried,21344.29,3577.6,Business,664.0,0,143,29.175903912714883,2025-02-15,0
100322,27.0,Male,East,Graduate,Salaried,,30392.46,Business,708.0,2,38,39.107875198223766,2021-01-12,0
100323,56.0,Male,South,Graduate,Self-Employed,,32383.97,Car,660.0,0,133,35.5213435687697,2024-11-19,1
100324,25.0,Male,South,Graduate,Self-Employed,49896.0,27018.07,Home,722.0,1,38,37.51359656249292,2016-01-08,0
100325,23.0,Female,South,Graduate,Salaried,89337.3,40559.64,Other,731.0,1,40,23.816837476198984,2025-04-27,1
100326,,Male,East,Graduate,Salaried,16350.2,8734.79,Home,614.0,0,47,35.95373207865142,2020-12-23,0
100327,43.0,Male,West,Secondary,Self-Employed,13055.18,3808.61,Home,564.0,1,37,27.313740933029052,2017-08-25,0
100328,41.0,Female,North,Graduate,Unemployed,157393.64,40404.0,Education,691.0,0,50,36.51788597983116,2018-03-03,0
100329,41.0,Male,West,Secondary,Salaried,27270.13,7916.34,Other,669.0,0,42,26.6569116398913,2020-05-20,0
100330,35.0,Female,East,Post-Graduate,Unemployed,110383.19,12062.02,Business,587.0,0,43,24.77924962194966,2017-11-06,0
100331,26.0,Female,West,Secondary,Salaried,39330.55,18184.56,Other,609.0,1,29,3.6834094363787955,2017-09-15,0
100332,,Female,East,Primary,Salaried,39080.97,10742.82,Home,609.0,0,34,29.906320184369914,2025-04-19,0
100333,28.0,Male,East,Graduate,Self-Employed,63176.33,16214.96,Education,,0,175,34.043045998019764,2018-07-13,0
100334,45.0,Male,North,Graduate,Salaried,21933.18,8752.89,Car,710.0,0,180,63.279732998680494,2020-07-08,0
100335,34.0,Male,West,Graduate,Salaried,49461.63,15734.98,Other,713.0,1,37,38.628588119489834,2020-09-05,0
100336,,Male,North,Secondary,Salaried,,29317.14,Education,697.0,1,143,16.955719636621346,2019-06-21,0
100337,32.0,Male,West,Graduate,Self-Employed,15468.49,4302.2,Home,632.0,0,43,11.735802744784856,2021-09-20,0
100338,39.0,Male,West,Secondary,Self-Employed,58275.7,23715.17,Business,783.0,3,40,34.81388184009231,2019-05-08,0
100339,29.0,Female,South,Post-Graduate,Salaried,,40848.46,Education,652.0,0,201,16.590942131584008,2020-05-17,0
100340,27.0,Female,North,Post-Graduate,Salaried,39235.41,23356.74,Education,627.0,1,34,19.76741705747132,2024-06-25,0
100341,37.0,Male,East,Graduate,Salaried,16895.9,5449.87,Other,568.0,2,244,16.533729912913643,2024-03-13,0
100342,37.0,Female,North,Secondary,Salaried,158907.12,66274.5,Car,629.0,1,63,24.085437954626627,2020-02-27,0
100343,30.0,Other,West,Graduate,Salaried,89708.99,14654.94,Car,676.0,1,42,43.25020198277926,2016-10-01,0
100344,30.0,Female,North,Primary,Self-Employed,96209.13,44882.72,Car,555.0,0,23,5.817080276271383,2017-06-16,0
100345,37.0,Female,North,Graduate,Salaried,34842.71,8174.27,Car,593.0,0,50,53.30369863777244,2023-02-03,1
100346,21.0,Male,West,Secondary,Salaried,11154.61,3617.51,Home,622.0,0,39,26.32554880518429,2020-08-04,1
100347,21.0,Male,East,Post-Graduate,Salaried,212200.91,114920.91,Business,603.0,2,49,18.58651773805193,2016-08-20,0
100348,28.0,Male,West,Primary,Salaried,42364.96,24795.21,Car,599.0,0,48,45.97968460214352,2015-12-12,1
100349,33.0,Male,South,Graduate,Unemployed,24438.5,7631.8,Other,717.0,2,154,26.287498029958456,2021-07-24,0
100350,38.0,Female,East,Graduate,Salaried,62093.47,32127.24,Car,950.0,1,167,11.156588760784715,2018-02-10,0
100351,50.0,Female,East,Graduate,Salaried,113170.58,14335.83,Car,661.0,0,40,2.6069956958876546,2020-05-05,0
100352,44.0,Male,East,Primary,Salaried,43674.27,22876.02,Car,681.0,3,40,42.518005255065965,2018-08-20,0
100353,33.0,Male,East,Post-Graduate,Salaried,,41254.19,Business,621.0,1,38,43.67527429904785,2023-05-27,0
100354,35.0,Female,East,Graduate,Salaried,105805.19,36434.34,Education,636.0,1,45,22.565127200973144,2025-04-09,0
100355,25.0,Male,South,Graduate,Salaried,18804.47,124752.09480718274,Other,648.0,0,149,53.78384750483952,2023-03-01,0
100356,35.0,Male,North,Secondary,Salaried,25949.89,13563.19,Other,688.0,0,50,30.644956999457882,2025-06-05,0
100357,32.0,,East,Graduate,Salaried,95701.06,23779.09,Other,742.0,3,41,53.90408794388666,2016-01-19,0
100358,38.0,Male,North,Graduate,Salaried,,29019.19,Business,573.0,1,196,12.767382629109125,2017-10-15,0
100359,,Male,East,Primary,Salaried,39473.72,5911.01,Home,595.0,1,146,10.563669374107668,2017-03-02,0
100360,40.0,Male,North,Secondary,Unemployed,14161.61,7241.99,Other,598.0,1,30,20.754312533741874,2018-06-03,0
100361,50.0,Female,East,Post-Graduate,Salaried,30385.23,,Other,649.0,2,39,22.807841356919315,2025-03-02,0
100362,34.0,Male,East,Secondary,Salaried,35027.85,5041.67,Other,626.0,0,46,50.719563485616185,2016-07-01,0
100363,39.0,Male,North,Secondary,Salaried,33401.61,14748.15,Home,690.0,1,33,35.28017562082033,2022-03-02,0
100364,42.0,Male,North,Graduate,Salaried,28599.54,11161.25,Business,611.0,0,42,16.33363172532257,2025-10-18,0
100365,31.0,Male,North,Graduate,Self-Employed,18494.71,7347.49,Home,597.0,1,38,30.20086040922429,2025-04-14,0
100366,37.0,Male,East,Primary,,278308.06,68305.69,Car,,0,33,22.29506788532551,2018-05-28,0
100367,,Female,West,Graduate,Self-Employed,198178.71,46224.91,Business,,0,35,15.532353942059745,2023-03-14,0
100368,36.0,Male,North,Secondary,Salaried,17558.65,8450.41,Other,250.0,1,48,69.50755073724203,2018-01-20,0
100369,27.0,Female,East,Primary,Salaried,157731.31,36026.89,Education,647.0,0,36,26.56459001114276,2016-08-06,0
100370,35.0,Male,South,Primary,Self-Employed,32318.09,,Other,617.0,2,49,16.217784876283645,2021-02-16,0
100371,,Male,South,Post-Graduate,Salaried,49330.85,22070.35,Home,588.0,0,51,16.025447613674007,2022-02-02,0
100372,50.0,Male,West,Secondary,Salaried,42291.26,5912.66,Home,738.0,2,32,44.66273837861618,2016-07-25,1
100373,45.0,Male,South,Primary,Salaried,26243.04,10425.68,Education,544.0,0,43,37.62148539765321,2021-12-21,0
100374,57.0,Male,South,Graduate,Self-Employed,97737.12,38575.69,Education,639.0,0,33,46.98603713292536,2019-06-17,0
100375,27.0,Male,North,Post-Graduate,Salaried,49200.75,21752.36,Other,694.0,0,234,24.892468269209218,2020-02-18,0
100376,44.0,Male,North,Secondary,,30385.29,8658.72,Car,638.0,1,36,10.420757037780984,2017-08-20,0
100377,37.0,Female,North,Graduate,Salaried,15666.55,5083.64,Education,616.0,0,44,19.669761533204817,2021-11-26,1
100378,57.0,Male,North,Primary,Self-Employed,21765.44,5767.51,Education,,0,42,48.491652107460084,2025-05-30,0
100379,27.0,Female,East,Graduate,Salaried,11966.31,6032.03,Car,584.0,0,209,1.192720826460718,2022-10-19,0
100380,27.0,Female,South,Graduate,Self-Employed,44924.28,7426.23,Other,546.0,0,38,56.0047959214208,2018-07-07,1
100381,29.0,Male,East,Graduate,Salaried,17079.3,9931.22,Education,671.0,0,44,10.017126414383952,2019-11-30,0
100382,18.0,Male,North,Secondary,Self-Employed,35972.37,15015.52,Education,590.0,1,51,44.03417728697198,2018-08-26,0
100383,30.0,Male,South,Secondary,Salaried,133124.01,72346.69,Other,658.0,1,49,11.631746114240364,2018-11-24,0
100384,27.0,Male,East,Secondary,Salaried,116121.76,36359.55,Car,643.0,0,37,19.286975101673242,2022-11-25,0
100385,37.0,Male,West,Graduate,Salaried,43353.09,11537.97,Other,666.0,0,29,7.034586585078337,2016-04-22,0
100386,38.0,Female,North,Primary,Salaried,41493.29,22836.37,Home,636.0,0,45,63.36837409844633,2018-12-08,0
100387,54.0,Male,West,Graduate,,200156.44,29910.68,Home,683.0,0,33,40.34695350087553,2021-07-15,0
100388,45.0,Male,East,Post-Graduate,Unemployed,67478.19,10698.91,Other,608.0,1,32,41.40657327652519,2022-11-21,0
100389,29.0,Female,East,Post-Graduate,Unemployed,34224.93,8545.05,Other,697.0,0,31,21.128379191905726,2020-02-09,0
100390,26.0,Male,South,Post-Graduate,Salaried,14216.24,8243.82,Education,577.0,1,42,13.24642169550215,2020-06-04,0
100391,40.0,Female,North,Graduate,Self-Employed,60964.89,25393.97,Business,720.0,1,36,43.977550930280174,2018-08-05,0
100392,22.0,Male,North,Graduate,Salaried,86371.57,32570.45,Other,773.0,0,46,8.343757348521834,2017-09-22,0
100393,53.0,Male,East,Secondary,Salaried,26839.6,12149.7,Car,656.0,2,45,26.991716515694346,2022-05-24,0
100394,47.0,Male,South,Graduate,Self-Employed,56157.59,17337.94,Home,744.0,0,32,7.4868579037430685,2016-07-18,0
100395,30.0,Male,West,Graduate,Self-Employed,33259.52,15932.53,Education,760.0,0,143,32.23107203853599,2023-11-23,0
100396,18.0,Female,South,Graduate,Unemployed,38396.78,11389.07,Home,,0,37,4.504429760483113,2019-09-02,0
100397,49.0,Male,North,Graduate,Salaried,6079.62,3119.95,Home,653.0,1,39,3.349582079501509,2019-04-13,0
100398,34.0,Female,East,Secondary,Self-Employed,37254.56,8704.44,Other,601.0,1,35,14.52324982201711,2023-09-19,0
100399,47.0,Male,South,Secondary,Salaried,96611.24,23068.19,Home,605.0,1,42,41.06555533389576,2021-11-01,0
100400,19.0,Male,South,Post-Graduate,,,44266.32,Other,664.0,1,51,20.436281197285233,2021-01-28,0
100401,29.0,Male,East,Primary,Salaried,46396.35,14632.51,Education,,1,37,47.70476981606464,2019-10-04,0
100402,35.0,Male,West,Graduate,Unemployed,24299.09,10304.22,Education,700.0,0,38,57.01256899787036,2019-09-05,0
100403,35.0,Female,East,Post-Graduate,Self-Employed,59355.98,16747.02,Business,,1,122,24.444423665610714,2016-04-15,0
100404,30.0,Male,East,Graduate,Self-Employed,37411.61,8053.8,Education,691.0,1,45,3.3879464351250412,2019-03-04,0
100405,41.0,Male,East,Graduate,Salaried,20984.97,7027.96,Home,639.0,1,37,47.38223921296886,2022-08-31,0
100406,24.0,Male,West,Secondary,,129184.39,49151.85,Home,690.0,0,38,2.251808906612375,2021-06-21,0
100407,34.0,Male,South,Secondary,Salaried,93535.89,16022.7,Business,665.0,0,44,13.741253308101243,2020-08-16,0
100408,36.0,Male,North,Post-Graduate,Salaried,27420.04,,Car,680.0,1,34,0.6191568766749675,2017-01-24,1
100409,40.0,Male,North,Graduate,Salaried,66249.65,17200.29,Home,704.0,0,37,47.33696505637816,2020-08-19,0
100410,42.0,Female,North,Graduate,Self-Employed,68383.34,20256.92,Other,574.0,0,37,40.29754228597962,2021-11-10,0
100411,24.0,Male,East,Primary,Salaried,74369.1,17823.23,Other,608.0,4,200,59.129143049236994,2024-07-20,0
100412,20.0,Male,East,Primary,Salaried,11470.69,6489.03,Education,789.0,0,43,22.05739902881875,2022-09-08,0
100413,48.0,Male,East,Post-Graduate,Salaried,99532.56,43960.36,Home,662.0,0,46,15.168447148605905,2025-01-03,0
100414,38.0,Male,North,Graduate,Salaried,28203.34,6521.46,Business,547.0,0,41,20.55340858193472,2021-07-09,0
100415,28.0,Other,East,Graduate,Salaried,33412.74,,Other,547.0,0,32,6.010126051264102,2016-05-09,0
100416,51.0,,South,Primary,Unemployed,367052.54,192440.58,Home,646.0,2,29,55.7157320513201,2017-11-06,0
100417,36.0,Male,East,Graduate,Salaried,56639.03,17037.88,Home,619.0,3,33,90.77941035529105,2020-04-30,0
100418,47.0,Female,East,Post-Graduate,Self-Employed,32659.69,16819.05,Other,602.0,0,47,16.97138763821326,2018-12-04,0
100419,36.0,Male,South,Graduate,Salaried,7621.43,1350.57,Other,758.0,0,42,40.66856545634816,2025-10-06,0
100420,56.0,Male,North,Secondary,Salaried,135234.58,69157.7,Other,628.0,0,35,27.201195741496957,2020-05-27,0
100421,53.0,Female,North,Graduate,Salaried,15165.63,5613.51,Car,699.0,0,189,37.95132770703284,2016-07-15,0
100422,33.0,Female,West,Graduate,Self-Employed,19934.43,4215.88,Education,665.0,1,38,49.07457634447451,2017-09-24,0
100423,45.0,Other,West,Graduate,Self-Employed,34127.99,10360.26,Business,632.0,0,39,9.424355360981373,2023-04-12,0
100424,41.0,Male,East,Post-Graduate,Salaried,138148.48,82059.71,Home,581.0,1,221,21.385370070649333,2021-10-07,1
100425,49.0,Male,North,Graduate,Salaried,82581.99,40612.01,Car,696.0,0,36,51.65680007886031,2021-03-22,0
100426,25.0,Male,South,Post-Graduate,,39209.91,15195.53,Car,,0,31,39.15902810173452,2023-04-24,0
100427,42.0,Male,East,Graduate,Salaried,56930.62,8971.24,Education,702.0,1,43,35.89175536910201,2024-08-02,0
100428,46.0,Female,East,Secondary,Unemployed,27519.4,8500.9,Education,659.0,1,128,39.1743091334319,2017-11-08,0
100429,18.0,Male,North,Secondary,Salaried,49745.63,11517.39,Other,687.0,0,43,40.942047165897634,2022-06-10,0
100430,23.0,Female,North,Secondary,Salaried,47175.23,6392.27,Business,650.0,0,199,50.83974153726819,2025-09-11,0
100431,18.0,Female,East,Post-Graduate,Salaried,96564.92,35835.45,Other,,2,54,43.567925489925955,2019-02-13,1
100432,32.0,Male,South,Graduate,Salaried,96442.03,52521.64,Other,674.0,0,30,29.086919823052575,2020-03-21,1
100433,42.0,Male,North,Graduate,Salaried,66047.98,28915.8,Car,701.0,0,35,36.3546549041712,2016-08-22,0
100434,50.0,Female,North,Secondary,Salaried,33292.15,7485.41,Car,621.0,1,43,28.786278065830498,2023-04-22,0
100435,36.0,Male,East,Secondary,Self-Employed,80532.23,31149.25,Education,689.0,0,36,16.56941333630933,2015-11-30,0
100436,51.0,Female,West,Graduate,Self-Employed,41331.5,23625.79,Home,668.0,0,44,29.07070586360999,2024-09-24,0
100437,21.0,Male,West,Graduate,Salaried,18721.42,8639.14,Other,677.0,0,28,66.08904336763018,2025-01-17,0
100438,18.0,Male,East,Secondary,Self-Employed,32219.42,14329.17,Home,598.0,1,29,0.5656552403464339,2019-03-28,0
100439,34.0,Male,South,Graduate,,47599.45,27801.84,Car,727.0,0,45,43.9488292695969,2022-01-30,0
100440,39.0,,North,Primary,Salaried,92145.81,46021.0,Education,668.0,0,45,47.00034202131519,2023-03-23,0
100441,35.0,Male,East,Secondary,Salaried,38412.27,6465.24,Education,700.0,0,34,39.78856031633843,2017-01-28,0
100442,18.0,Female,South,Graduate,Salaried,16908.91,4629.96,Business,627.0,0,31,45.924704755011376,2021-07-03,0
100443,34.0,Male,East,Secondary,Salaried,46553.07,27120.44,Education,709.0,1,207,26.833635560072107,2021-03-24,0
100444,22.0,Female,South,Post-Graduate,Salaried,48713.9,178061.835833411,Car,625.0,0,43,20.746665996590416,2018-01-02,0
100445,42.0,Female,North,Secondary,Salaried,51617.96,,Car,596.0,0,44,47.08029666714097,2020-12-29,1
100446,,Male,North,Secondary,Unemployed,92860.36,30579.14,Other,756.0,1,46,10.941898063346262,2024-07-06,0
100447,26.0,Male,South,Secondary,Salaried,100518.14,45082.05,Car,250.0,1,37,10.318072337065956,2021-02-23,0
100448,30.0,Female,North,Graduate,Salaried,27655.67,16559.5,Car,829.0,2,39,38.066497093320734,2022-11-01,0
100449,24.0,Male,North,Graduate,Salaried,27174.66,7118.47,Education,692.0,0,34,37.57373755845084,2021-06-08,0
100450,34.0,Female,West,Graduate,Salaried,19356.74,6911.2,Home,631.0,3,41,46.741304267440164,2022-09-24,0
100451,45.0,Male,South,Primary,,77808.61,42004.23,Education,670.0,0,172,0.7879623023068767,2020-11-30,0
100452,25.0,Female,East,Primary,Self-Employed,,38794.75,Business,692.0,0,39,28.240639665717012,2025-04-26,0
100453,40.0,Female,West,Graduate,Salaried,34575.11,5346.38,Other,630.0,2,30,9.653399024422345,2018-01-19,0
100454,30.0,Female,West,Post-Graduate,Salaried,36673.53,21067.77,Business,772.0,0,37,45.39529583764164,2019-02-24,1
100455,27.0,Male,East,Post-Graduate,Salaried,143829.08,49508.9,Home,739.0,0,41,54.007482875295295,2023-01-15,0
100456,34.0,Male,West,Primary,Salaried,66662.72,23424.74,Education,814.0,0,38,39.080922183395515,2022-05-03,0
100457,25.0,Male,South,Graduate,Salaried,63066.4,25895.07,Home,577.0,0,42,19.958738605438135,2018-11-05,0
100458,29.0,Male,South,Post-Graduate,Salaried,17158.03,,Home,,1,37,16.52546725188071,2025-07-26,0
100459,23.0,Male,South,Graduate,Salaried,76568.22,43304.35,Education,567.0,2,224,22.58708524815537,2021-01-02,0
100460,55.0,Male,East,Post-Graduate,Salaried,,,Car,585.0,1,34,14.85976094089877,2022-10-17,0
100461,35.0,Female,East,Secondary,Salaried,17957.06,5359.57,Business,630.0,1,35,27.133659317784755,2025-03-17,0
